Learning,学习,/m/0191f8,1569028
Sex,性别,/m/06ng1,1566930
Ringtone,电话铃声,/m/01hnzm,1566503
Soap,肥皂,/m/0fw68,1560322
Health care,医疗卫生,/m/01mw2x,1558716
Ice,冰,/m/03vtj,1556028
Tofu,豆腐,/m/07s28,1553420
Commerce,商业,/m/09s1w,1553359
Research,研究,/m/06cs1,1552895
Facial,面膜,/m/028n2l,1552609
Feng Shaofeng,冯绍峰,/m/0cc8d6x,1551595
Subtitle,字幕,/m/025wnr9,1547303
Toast,吐司,/m/017z0v,1541353
Cancer,癌症,/m/0qcr0,1541121
"Nike, Inc.",耐克,/m/0lwkh,1537087
Neihu District,内湖区,/m/02xwbc,1535384
Bear,熊科,/m/01dws,1530118
Science,科学,/m/06mq7,1528071
Tencent,腾讯,/m/0403vtn,1521531
Disease,疾病,/m/027x3,1520432
Golf,高爾夫球,/m/037hz,1518531
Animal,动物,/m/0jbk,1516953
Sony Xperia Z1,Sony Xperia Z1,/m/0wzpzz3,1516739
Material,材料,/m/01l0y0,1511670
Spa,Spa,/m/05jh_c,1502998
Football,足球,/m/02vx4,1498893
Justin Lee,李宗瑞淫照事件,/m/0x157l4,1498892
HTML,HTML,/m/03g20,1497727
Taipei Joint Bus System,台北聯營公車,/m/047ndr3,1495958
Renren,人人网,/m/03wbst7,1495314
Shandong,山东省,/m/0qb0j,1494309
Reading,阅读,/m/04yclrg,1487816
Fat,脂肪,/m/02zks,1484696
Renminbi,人民币,/m/0hn4_,1480799
Protein,蛋白质,/m/05wvs,1480673
Uniform resource locator,统一资源定位符,/m/07xy0,1480438
Post box,邮箱,/m/04w67_,1477030
Camping,露营,/m/01h6d4,1476081
Iva Majoli,伊娃·马约莉,/m/03qspn,1475720
Cloud computing,雲端運算,/m/02y_9m3,1475001
Bluetooth,蓝牙,/m/017lm,1474985
Ramen,日本拉面,/m/09gms,1474604
Italy,意大利,/m/03rjj,1470352
Toyota Motor Corporation,丰田汽车公司,/m/07mb6,1467799
Red,红色,/m/06fvc,1459150
Samsung Galaxy S III,Samsung Galaxy S III,/m/0h_cn_1,1457782
BMW,BMW,/m/017yh,1457538
Yellow,黄色,/m/088fh,1455929
Dad! Where Are We Going?,爸爸 你去哪儿,/m/0v4gn8k,1453909
Ximending,西门町,/m/06flyj,1453595
Fixed-wing aircraft,飞机,/m/0cmf2,1452147
Black,黑色,/m/019sc,1449956
Girl,女孩,/m/05r655,1447486
Home,家,/m/01l0mw,1445252
Adobe Creative Suite,Adobe Creative Suite,/m/01_qz9,1445235
Qi,气,/m/069jx,1434889
Hewlett-Packard,惠普公司,/m/03mnk,1434583
Shopping mall,商场,/m/025s8bs,1432660
Buddhahood,佛,/m/017mxt,1430206
Acid,酸,/m/0hqs,1429616
China Construction Bank,中国建设银行,/m/01xg36,1428440
Ningbo,宁波市,/m/01l33l,1427433
Psychology,心理学,/m/05qfh,1423494
Day,日,/m/02bbq,1421561
Computer memory,电脑内存,/m/05c60gb,1420969
Sogou.com,搜狗,/m/0dhqcc,1417978
Civil service,公务员,/m/0158jv,1417707
Tsinghua University,清华大学,/m/0jksm,1417386
Industry,产业,/m/03rnh,1416629
Calculation,计算,/m/01jpbw,1415362
Stomach,胃,/m/09x8z,1415320
Phoenix Television,凤凰卫视,/m/01yqzx,1412961
Bone,骨骼,/m/01b92,1411853
Yoga,瑜伽,/m/087zy,1409284
MATLAB,MATLAB,/m/053_x,1408431
Skill,技能,/m/01zsxh,1406467
Real Estate,房地产,/m/023907r,1404600
Scorpius,天蝎座,/m/06pgz,1403317
Citibank,花旗银行,/m/01hlzm,1402987
Nutrition,营养学,/m/05djc,1400891
Literature,文学,/m/04g51,1400830
Ragnarok Online,仙境传说,/m/027gfj,1399899
International,国际,/m/09yh3x,1397304
Douban,豆瓣,/m/04m_5wv,1396892
World Wide Web,万维网,/m/0828v,1394965
Nikon Corporation,尼康,/m/03pmfw,1392654
District,区,/m/09g9yvm,1391748
Apple Daily,苹果日报,/m/01nj_n,1391708
Paris,法國巴黎,/m/05qtj,1390085
Xinyi District,信義區,/m/0320sm,1389759
Father,父親,/m/0lbxg,1388335
Japanese television drama,日本电视剧,/m/03cqqr,1386059
Plant,植物,/m/05s2s,1385494
Brain,脑,/m/017cc,1383053
World of Warcraft,魔兽世界,/m/021dvx,1381026
India,印度,/m/03rk0,1380427
Tattoo,刺青,/m/07j2f,1380401
Swimming pool,游泳池,/m/0b_rs,1378635
Bean,豆类,/m/01fp9,1377880
Obstetrics and gynaecology,婦產科學,/m/0dxdt,1377688
Cathay United Bank,國泰世華商業銀行,/m/0cz9hb,1375393
Dropbox,Dropbox,/m/04mzcr5,1370151
iTunes,iTunes,/m/019g58,1368788
Jiang Shi,僵尸,/m/0126f4,1366137
China Unicom,中国联通,/m/02b5s1,1355900
Body art,人体艺术,/m/012_02,1354314
Aluminium,铝,/m/027vj2v,1354220
Divorce,离婚,/m/0b03h,1353457
SF Express,顺丰速运,/m/0qs8yth,1351982
Electric motor,电动机,/m/0k335,1347003
Japanese,日本人,/m/019kn7,1343799
Nose,鼻,/m/0k0pj,1342389
Basketball,籃球,/m/018w8,1341800
Rain,雨,/m/06mb1,1340745
Finance,金融,/m/02_7t,1339798
Factory,工厂,/m/0168g6,1339083
Thorax,胸,/m/01mzdt,1338963
Passport,护照,/m/05sv1,1337776
Leaf,叶,/m/09t49,1336372
Farm,农场,/m/0g8p9,1334918
Liver,肝脏,/m/04p8w,1330434
The Heirs,欲戴王冠，必承其重－继承者们,/m/0v1p9zt,1325033
Baking,烘烤,/m/0dv34,1323840
National Day of the People's Republic of China,中华人民共和国国庆节,/m/025wksx,1320648
Communist Party of China,中国共产党,/m/02189,1318742
Computer network,计算机网络,/m/025szts,1318455
Interior design,室内设计,/m/02rfdq,1318326
Moon,月球,/m/04wv_,1317387
Fubon Financial Holding Co.,富邦金融控股,/m/09lvpv,1317234
Backup,备份,/m/02mhh1,1315017
Media player,媒体播放器,/m/015552,1312125
Gray wolf,狼,/m/084sq,1310250
Google News,Google新闻,/m/02cxcd,1309522
Stock market,股市,/m/0drqp,1308190
Hong Kong Jockey Club,香港赛马会,/m/01vx7b,1305633
Carcinoma,癌,/m/01rr1s,1304136
London,倫敦,/m/04jpl,1303190
Menu,菜单,/m/024gjb,1301368
Agriculture,农业,/m/0hkf,1300242
Executive Yuan,行政院,/m/0219zh,1299359
Shabu-shabu,涮涮锅,/m/03qt4l,1298645
History,歷史,/m/03g3w,1298200
Tiger,虎,/m/07dm6,1297041
Hong Kong International Airport,香港国际机场,/m/01ky9c,1297020
Samsung Galaxy Note,Samsung Galaxy Note,/m/0h540pb,1296367
Dragon,龙,/m/02cp5,1296269
Short Message Service,短信,/m/06_j_,1294285
Autumn,秋季,/m/0134l,1293142
EVA Air,长荣航空,/m/022gjz,1292538
Life insurance,人寿保险,/m/021wy4,1289829
Samsung Galaxy S4,Samsung Galaxy S4,/m/0r8kzgd,1289311
Accountancy,会计学,/m/0_jm,1288453
Steaming,蒸,/m/0dxpb,1286487
Dalian,大连市,/m/01l3k6,1286393
Tool,工具,/m/07k1x,1283594
string,字符串,/m/06x16,1283532
Soul,灵魂,/m/07084,1275525
Heat,热量,/m/03k2v,1275091
Emulator,模拟器,/m/02p5w,1271474
Painting,绘画,/m/05qdh,1266739
Bank of China,中国银行,/m/01s77s,1266294
Laser,激光,/m/04gh1,1265548
Financial transaction,交易,/m/033mrd,1265264
Xinzhuang District,新庄区,/m/05h4bhp,1265084
Deal of the day,团购,/m/027rh_f,1265071
"Jiaoxi, Yilan",礁溪乡,/m/0563kc,1264319
Samsung Galaxy,三星Galaxy系列,/m/0hnbsn3,1262683
Brunch,早午餐,/m/0dw_m,1261183
Urine,尿,/m/0b7q43,1258400
E-book,电子书,/m/01bcv7,1253408
Building material,建筑材料,/m/02cr01,1251855
Minigame,小游戏,/m/02kl0g,1251421
Wallpaper,壁纸,/m/01lnt7,1249600
Beitou,北投区,/m/03211b,1249561
Doll,玩偶,/m/0167gd,1241736
Okinawa Prefecture,冲绳县,/m/05mkn,1240619
Metal,金属,/m/04t7l,1240582
Mala sauce,麻辣火锅,/m/0ctn7g,1238682
MSN,MSN,/m/0198jf,1237457
Pen,笔,/m/0k1tl,1237382
3G,3G,/m/01pqj_,1234498
Database,数据库,/m/02bc6,1234475
Function,函数,/m/02v_93z,1231800
Cigarette,香烟,/m/09k76,1231184
"Chinese, Xiang Language",湘语,/m/05fczk,1230400
PlayStation 3,PlayStation 3,/m/067gh,1229441
Kidney,腎,/m/04br3,1226762
Bar,酒吧,/m/01nz0z,1224861
Tiny Times 2,小时代：青木时代,/m/0wqd_hl,1223843
Aviation,航空,/m/0fzyg,1222688
Oven,烤炉,/m/029bxz,1221725
Lineage,天堂,/m/023ztn,1221270
Duck,鸭,/m/09ddx,1221245
Movie theater,电影院,/m/0kcc7,1218776
Tumor,肿瘤,/m/07p3l,1218095
TVB,电视广播有限公司,/m/01ygv2,1218040
Guan Yu,关羽,/m/01jxsg,1215049
Safety,保安,/m/01lh7h,1214519
Kyoto,京都,/m/0ndsmc6,1209106
Snow,雪,/m/06_dn,1208820
Backpack,背包,/m/01940j,1208470
Personal computer,个人电脑,/m/0643t,1207809
Exo,EXO,/m/0h_dkd6,1201621
Contract,合同,/m/0245b,1200822
Radish,萝卜,/m/015x5n,1199805
Korean Language,朝鮮語,/m/02hwhyv,1197365
Entertainment,娱乐,/m/02jjt,1196113
Hokkaido,北海道,/m/0fxrk,1195704
Sweet potato,番薯,/m/0dm32,1193494
The Voice of China,中国好声音,/m/0ll24fb,1192528
Computer keyboard,电脑键盘,/m/01m2v,1191787
Chemistry,化学,/m/01lj9,1190155
Fever,发热,/m/0cjf0,1189677
Microsoft SQL Server,Microsoft SQL Server,/m/0120vr,1186510
Old age,老年,/m/01hbgs,1185500
Uniqlo,优衣库,/m/09jh8w,1182565
Paint,涂料,/m/05y4t,1182044
Heart,心脏,/m/095_n,1181131
Buffet,自助餐,/m/03vc65,1180748
Hero,英雄,/m/03kll,1179397
Chunghwa Post,中华邮政,/m/0dlm60,1176345
Soy milk,豆浆,/m/02dz6q,1175338
Silver,银,/m/025sf8x,1175095
Baidu Baike,百度百科,/m/0cqy0b,1174856
Actor,演员,/m/02hrh1q,1174167
Pizza Hut,必胜客,/m/09cfq,1172910
Fujian,福建省,/m/0m5pn,1170130
Head,头,/m/04hgtk,1168262
Society,社会,/m/098wr,1166637
Kyoto,京都市,/m/09d4_,1166127
Driver's license,驾驶证,/m/0cw2t,1165350
Powdered milk,奶粉,/m/03086h,1165232
Foshan,佛山市,/m/03_nyt,1164744
Shark,鲨鱼,/m/0by6g,1164472
.NET Framework,.NET框架,/m/0gdzk,1164120
DVD,数码多功能影音光盘,/m/029j_,1163953
Cathay Pacific,国泰航空,/m/013qmk,1163756
Common cold,普通感冒,/m/0n073,1162863
Sanchong District,三重区,/m/03sr6c,1162762
Mouth,口腔,/m/0283dt1,1158891
Language,语言,/m/04g7d,1157864
Devil,魔鬼,/m/02cr2,1155223
China Merchants Bank,招商银行,/m/02vy2cl,1149279
Zhejiang,浙江省,/m/0ny1p,1149162
Perfume,香水,/m/0p833,1149133
Curriculum vitae,简历,/m/07kgs9_,1148785
Hamburger,汉堡,/m/0cdn1,1146038
Curriculum,课程,/m/02fk8v,1145981
Source code,源代码,/m/06wpv,1145464
Buddhism,佛教,/m/092bf5,1141271
Nexus 7,Nexus 7,/m/0k0p036,1137239
Leather,皮革,/m/04lbp,1136058
Oracle Database,Oracle数据库,/m/01vw9z,1135493
New Taiwan dollar,新台币,/m/01t0lt,1135457
Test,测验,/m/01gd1c,1134182
Chinese Professional Baseball League,中华职业棒球大联盟,/m/025slwb,1133445
Directorate-General of Personnel Administration,行政院人事行政总处,/m/080lcxx,1130527
Nantou County,南投县,/m/01s6jp,1130048
Cartoon,卡通,/m/0215n,1128239
Radio broadcasting,无线电台,/m/017b6g,1126785
Mouse,鼠标,/m/020lf,1126313
Blood pressure,血压,/m/0fmq1,1125888
PlayStation Portable,PlayStation Portable,/m/02x8rd,1125507
Tianxia,天下,/m/048d7v,1124380
Major League Baseball,美国职棒大联盟,/m/09p14,1124161
Standard Mandarin,現代標準漢語,/m/0653m,1123404
Spaghetti,意大利粉,/m/0772h,1120864
Case Closed,名侦探柯南,/m/01rjw5,1119836
China Airlines,中华航空,/m/0xdl9,1119185
Dynamic-link library,动态链接库,/m/07yv9x,1117034
Mochi,麻糬 (日本),/m/012y0l,1116511
Ophthalmology,眼科学,/m/0fkdq,1115325
T'ai chi ch'uan,太极拳,/m/07k4r,1115275
Virginity,处女,/m/0mcgd,1114569
Songshan Cultural and Creative Park,松山文化创意园区,/m/0wy6b4b,1113472
Mushroom,蕈类,/m/052sf,1113230
Shampoo,洗发精,/m/0fg_n,1110881
Xindian District,新店区,/m/03srct,1109938
Penghu,澎湖县,/m/01d9gz,1107023
Transport,运输,/m/07bsy,1104984
Cascading Style Sheets,CSS,/m/015tjh,1104125
Sauna,桑拿,/m/0k0_z,1103683
Monster Hunter,怪物猎人系列,/m/065_q7h,1101762
KFC,肯德基,/m/09b6t,1099848
Wuxi,无锡市,/m/027661,1098680
Login,登入,/m/02pvq3t,1095581
National Cheng Kung University,國立成功大學,/m/01vtsf,1095140
Magic,魔法,/m/0czwj,1093883
Graduate school,研究所,/m/01yslh,1089415
Dessert,西点,/m/0270h,1088821
Ukulele,烏克麗麗,/m/07xzm,1086039
Abdomen,腹,/m/08y7p8,1084688
Special wards of Tokyo,东京,/m/01rcb4,1083489
Document,文献,/m/015bv3,1082282
Pruritus,痒,/m/04kllm9,1081898
Kiss,亲吻,/m/0db6d,1079008
Sogou Pinyin,搜狗拼音输入法,/m/04mxc4w,1078677
Linkou District,林口区,/m/055xh0,1077579
MapleStory,冒险岛,/m/04h2l3,1076454
Heaven,天国,/m/03ld5,1074948
Mattress,床垫,/m/03dg8j,1074481
Sogo,崇光百货,/m/04zfng,1073681
4G,4G,/m/02g9ds,1073099
Jewellery,珠寶,/m/0404d,1071764
Temple,神庙,/m/0cx45,1071357
Angel,天使,/m/0x6r,1069134
Middle school,初级中学,/m/01j4jl,1067419
Sun,太阳,/m/06m_p,1063766
Outlet store,暢貨中心,/m/09bgkl,1061464
